Order_ID,Date,City,Category,Product,Sales,Amount,Revenue,Total Quantity
ORD020943,2025-01-15,Madurai,Sports,Badminton Racket,17.0,431625.24,105255.59,49636.0
ORD020944,2025-03-31,Visakhapatnam,Electronics,Tablet,17.0,1406376.17,400774.36,49653.0
ORD020945,2025-02-04,Vijayawada,Furniture,Bed,5.0,317201.25,47244.24,49658.0
ORD020946,2025-01-04,Kochi,Beauty,Shampoo,1.0,103618.33,15811.51,49659.0
ORD020951,2025-01-21,Coimbatore,Furniture,Sofa,2.0,71917.12,16233.04,49661.0
ORD020957,2025-01-31,Agra,Sports,Yoga Mat,11.0,1170241.16,249902.6,49672.0
ORD020965,2025-02-18,Hubballi,Beauty,Shampoo,9.0,929202.84,80409.29,49681.0
ORD020972,2025-01-08,Guwahati,Appliances,Mixer Grinder,19.0,648334.91,199854.29,49700.0
ORD020976,2025-01-07,Noida,Appliances,Refrigerator,6.0,358192.92,88505.28,49706.0
ORD020983,2025-01-28,Chennai,Appliances,Microwave,4.0,252534.32,27784.27,49710.0
ORD020985,2025-03-10,Goa,Appliances,Washing Machine,21.0,822841.11,168650.76,49731.0
ORD020987,2025-01-29,Nashik,Beauty,Perfume,20.0,1492068.2,347391.18,49751.0
ORD020988,2025-03-11,Vijayawada,Electronics,Smartphone,8.0,614538.64,77387.62,49759.0
ORD020995,2025-02-08,Varanasi,Clothing,Saree,5.0,604492.75,188584.77,49764.0
ORD020998,2025-01-19,Mangalore,Clothing,Jeans,23.0,1726321.12,300741.3,49787.0
ORD021000,2025-03-03,Pune,Furniture,Sofa,2.0,289383.38,74218.62,49789.0
ORD021004,2025-01-30,Pune,Clothing,Kurta,18.0,2495143.08,370726.55,49807.0
ORD021005,2025-02-16,Kanpur,Electronics,Laptop,15.0,2140620.9,631308.83,49822.0
ORD021009,2025-03-24,Lucknow,Books,Notebook,20.0,329556.2,111645.38,49842.0
ORD021010,2025-03-28,Nashik,Groceries,Cooking Oil,11.0,1499274.37,274997.64,49853.0
ORD021012,2025-03-26,Hyderabad,Furniture,Bed,1.0,64834.25,20496.95,49854.0
ORD021015,2025-03-03,Kanpur,Groceries,Milk,19.0,404861.88,131509.95,49873.0
ORD021030,2025-02-04,Vadodara,Groceries,Cooking Oil,10.0,552381.7,112512.59,49883.0
ORD021042,2025-02-24,Jaipur,Furniture,Wardrobe,22.0,2774109.58,464056.5,49905.0
ORD021044,2025-01-03,Mangalore,Furniture,Chair,12.0,859141.32,254425.67,49917.0
ORD021056,2025-03-12,Ludhiana,Books,Exam Guide,6.0,25818.96,6993.5,49923.0
ORD021060,2025-03-10,Mangalore,Beauty,Lipstick,6.0,878443.56,271885.53,49929.0
ORD021063,2025-01-13,Chandigarh,Books,Exam Guide,8.0,124823.68,28859.12,49937.0
ORD021068,2025-03-07,Surat,Appliances,Microwave,1.0,66285.0,17742.5,49938.0
ORD021069,2025-03-28,Nashik,Electronics,Headphones,3.0,30711.39,5670.44,49941.0
ORD021082,2025-03-02,Coimbatore,Books,Exam Guide,17.0,1861887.94,232659.41,49958.0
ORD021089,2025-01-29,Varanasi,Groceries,Wheat Flour,15.0,939311.1,308266.53,49973.0
ORD021098,2025-03-08,Hubballi,Furniture,Wardrobe,1.0,53878.07,12237.87,49974.0
ORD021106,2025-01-31,Surat,Groceries,Sugar,8.0,1131351.28,202118.9,49982.0
ORD021121,2025-03-22,Jaipur,Groceries,Tea Powder,15.0,1214979.0,121237.9,49997.0
ORD021138,2025-03-23,Indore,Furniture,Bed,16.0,1622753.6,410010.49,50013.0
ORD021140,2025-01-08,Tirupati,Books,Dictionary,3.0,67333.41,22351.26,50016.0
ORD021144,2025-03-28,Thiruvananthapuram,Sports,Gym Gloves,23.0,2530001.38,753352.57,50039.0
ORD021154,2025-01-25,Bhopal,Electronics,Headphones,9.0,770399.73,73681.45,50048.0
ORD021159,2025-03-05,Bhopal,Beauty,Face Wash,7.0,794145.1,103113.42,50055.0
ORD021161,2025-01-21,Coimbatore,Electronics,Tablet,2.0,180733.16,31071.52,50057.0
ORD021163,2025-02-21,Kolkata,Furniture,Wardrobe,11.0,149954.31,17635.85,50068.0
ORD021185,2025-02-08,Bhopal,Books,Engineering Book,10.0,775413.4,270329.64,50078.0
ORD021186,2025-02-04,Thiruvananthapuram,Appliances,Microwave,8.0,1028705.44,305314.23,50086.0
ORD021191,2025-03-16,Lucknow,Sports,Yoga Mat,5.0,414636.3,45916.46,50091.0
ORD021197,2025-03-03,Vadodara,Appliances,Refrigerator,23.0,3387003.23,988115.71,50114.0
ORD021199,2025-01-12,Guwahati,Electronics,Laptop,22.0,1031993.6,114840.28,50136.0
ORD021200,2025-01-15,Agra,Furniture,Dining Table,23.0,3177460.58,569071.39,50159.0
ORD021212,2025-02-06,Pune,Electronics,Headphones,11.0,268328.72,91479.98,50170.0
ORD021217,2025-01-21,Mangalore,Beauty,Shampoo,18.0,737743.68,147653.27,50188.0
ORD021229,2025-03-16,Lucknow,Appliances,Refrigerator,15.0,1136148.15,259122.65,50203.0
ORD021235,2025-03-14,Ahmedabad,Beauty,Perfume,17.0,1965440.55,472297.14,50220.0
ORD021236,2025-02-18,Kolkata,Books,Engineering Book,21.0,190460.97,21746.76,50241.0
ORD021237,2025-01-01,Vadodara,Beauty,Moisturizer,19.0,2267892.25,537226.36,50260.0
ORD021239,2025-01-21,Thiruvananthapuram,Electronics,Camera,20.0,793352.6,194974.64,50280.0
ORD021240,2025-01-05,Thiruvananthapuram,Electronics,Laptop,9.0,816179.49,229757.92,50289.0
ORD021241,2025-03-25,Vadodara,Groceries,Milk,8.0,1006301.04,198572.58,50297.0
ORD021242,2025-01-17,Visakhapatnam,Groceries,Milk,24.0,1849458.24,207727.87,50321.0
ORD021243,2025-02-26,Lucknow,Furniture,Dining Table,17.0,273509.09,54967.48,50338.0
ORD021245,2025-02-16,Nagpur,Groceries,Milk,22.0,2834199.72,630443.25,50360.0
ORD021248,2025-01-21,Noida,Groceries,Wheat Flour,20.0,1023928.2,135191.98,50380.0
ORD021259,2025-03-14,Nashik,Electronics,Camera,10.0,461621.7,114831.54,50390.0
ORD021269,2025-02-11,Indore,Appliances,Microwave,13.0,1690334.49,295754.2,50403.0
ORD021277,2025-01-30,Agra,Furniture,Sofa,21.0,2123476.74,176647.82,50424.0
ORD021289,2025-01-28,Gurugram,Groceries,Tea Powder,10.0,532226.5,52862.4,50434.0
ORD021306,2025-01-11,Kanpur,Beauty,Moisturizer,24.0,15913.44,2529.09,50458.0
ORD021321,2025-01-27,Delhi,Clothing,Jacket,14.0,993315.4,166589.71,50472.0
ORD021324,2025-01-19,Thiruvananthapuram,Clothing,Kurta,24.0,1886456.88,579070.5,50496.0
ORD021328,2025-03-28,Nagpur,Electronics,Headphones,3.0,386489.79,123921.15,50499.0
ORD021338,2025-01-19,Chandigarh,Furniture,Dining Table,2.0,56490.9,19191.73,50501.0
ORD021343,2025-03-30,Chennai,Electronics,Smart Watch,5.0,142118.8,24709.24,50506.0
ORD021344,2025-02-03,Visakhapatnam,Sports,Cricket Bat,4.0,67848.48,14173.12,50510.0
ORD021345,2025-03-09,Bengaluru,Books,Exam Guide,3.0,141857.34,29744.9,50513.0
ORD021355,2025-03-13,Coimbatore,Beauty,Lipstick,17.0,479107.94,167495.14,50530.0
ORD021357,2025-03-02,Noida,Furniture,Chair,15.0,1184503.95,244486.4,50545.0
ORD021364,2025-03-14,Guwahati,Appliances,Microwave,12.0,510911.76,162855.9,50557.0
ORD021376,2025-03-06,Mangalore,Beauty,Shampoo,7.0,862581.02,182727.14,50564.0
ORD021378,2025-03-24,Nashik,Clothing,T-Shirt,12.0,290298.84,86073.88,50576.0
ORD021388,2025-02-27,Noida,Books,Notebook,24.0,3296558.4,1003688.42,50600.0
ORD021391,2025-02-13,Kanpur,Appliances,Air Conditioner,25.0,3094358.75,952718.5,50625.0
ORD021418,2025-02-22,Varanasi,Furniture,Bookshelf,12.0,927853.68,124767.49,50637.0
ORD021433,2025-03-22,Guwahati,Appliances,Refrigerator,2.0,216601.64,57706.08,50639.0
ORD021434,2025-01-23,Kolkata,Electronics,Camera,6.0,408523.02,134280.92,50645.0
ORD021438,2025-02-17,Ahmedabad,Sports,Yoga Mat,7.0,96745.88,10066.59,50652.0
ORD021444,2025-03-31,Kanpur,Sports,Yoga Mat,25.0,869429.5,140558.45,50677.0
ORD021446,2025-02-21,Mumbai,Clothing,Saree,5.0,630073.45,162388.22,50682.0
ORD021463,2025-03-19,Mysuru,Furniture,Sofa,16.0,1480611.52,274435.49,50698.0
ORD021466,2025-02-26,Surat,Clothing,Saree,15.0,1948443.45,484985.1,50713.0
ORD021474,2025-03-31,Kochi,Electronics,Headphones,15.0,2200959.75,295701.72,50728.0
ORD021476,2025-01-13,Bhopal,Books,Notebook,23.0,2360078.53,647137.63,50751.0
ORD021477,2025-03-10,Vijayawada,Beauty,Face Wash,25.0,3210446.75,1025594.04,50776.0
ORD021479,2025-03-16,Nashik,Groceries,Rice,20.0,2693571.2,531084.92,50796.0
ORD021481,2025-03-26,Kolkata,Appliances,Washing Machine,1.0,7200.6,601.12,50797.0
ORD021493,2025-01-23,Nagpur,Furniture,Bookshelf,1.0,94539.41,8285.22,50798.0
ORD021494,2025-02-13,Noida,Furniture,Bookshelf,9.0,680609.88,228218.07,50807.0
ORD021509,2025-03-27,Bengaluru,Beauty,Perfume,20.0,1219297.2,255667.11,50827.0
ORD021513,2025-02-19,Mumbai,Electronics,Laptop,25.0,3490465.25,280875.94,50852.0
ORD021525,2025-02-26,Surat,Books,Exam Guide,14.0,1527795.92,155662.09,50866.0
ORD021527,2025-03-22,Mangalore,Books,Notebook,2.0,53034.92,12043.22,50868.0
ORD021529,2025-02-24,Vadodara,Books,Dictionary,21.0,1620200.82,275795.93,50889.0
ORD021532,2025-01-16,Visakhapatnam,Sports,Football,16.0,996362.88,233793.89,50905.0
ORD021535,2025-02-12,Jaipur,Sports,Badminton Racket,15.0,895946.55,148103.48,50920.0
ORD021538,2025-03-02,Chennai,Appliances,Washing Machine,14.0,723787.4,87719.58,50934.0
ORD021540,2025-01-16,Mumbai,Beauty,Shampoo,1.0,124922.61,23319.94,50935.0
ORD021546,2025-03-29,Hyderabad,Groceries,Wheat Flour,9.0,881388.27,199071.58,50944.0
ORD021553,2025-01-07,Kolkata,Sports,Cricket Bat,14.0,1305897.88,358988.91,50958.0
ORD021556,2025-02-11,Goa,Books,Dictionary,5.0,3294.45,953.9,50963.0
ORD021559,2025-01-25,Surat,Sports,Cricket Bat,25.0,72436.0,18423.96,50988.0
ORD021571,2025-03-10,Chandigarh,Sports,Gym Gloves,8.0,1136300.72,283169.32,50996.0
ORD021574,2025-03-14,Vadodara,Groceries,Wheat Flour,9.0,1293742.89,221130.77,51005.0
ORD021578,2025-01-07,Madurai,Clothing,Shoes,22.0,1079562.66,299682.09,51027.0
ORD021587,2025-03-17,Goa,Clothing,Jeans,24.0,880346.4,305833.95,51051.0
ORD021596,2025-03-31,Hyderabad,Books,Notebook,2.0,138662.12,14357.25,51053.0
ORD021599,2025-01-17,Hyderabad,Electronics,Smart TV,5.0,731067.35,244215.75,51058.0
ORD021601,2025-02-21,Kanpur,Clothing,Kurta,1.0,71092.03,10836.2,51059.0
ORD021603,2025-02-23,Pune,Appliances,Air Conditioner,12.0,51198.84,5578.28,51071.0
ORD021608,2025-02-01,Ludhiana,Books,Engineering Book,2.0,139200.2,16884.57,51073.0
ORD021610,2025-01-08,Lucknow,Appliances,Refrigerator,23.0,614910.29,81830.07,51096.0
ORD021613,2025-03-06,Mumbai,Books,Engineering Book,3.0,45416.85,4030.41,51099.0
ORD021619,2025-01-28,Hubballi,Electronics,Headphones,10.0,912322.0,156007.8,51109.0
ORD021621,2025-02-25,Vijayawada,Groceries,Rice,4.0,596414.12,108593.33,51113.0
ORD021623,2025-01-28,Madurai,Sports,Football,19.0,807133.68,245491.48,51132.0
ORD021630,2025-02-21,Thiruvananthapuram,Books,Dictionary,12.0,65894.52,7980.08,51144.0
ORD021633,2025-03-19,Agra,Electronics,Tablet,5.0,275119.75,55418.53,51149.0
ORD021635,2025-03-13,Nagpur,Books,Novel,12.0,1409887.08,457092.28,51161.0
ORD021637,2025-02-27,Gurugram,Electronics,Laptop,12.0,1268693.76,155352.04,51173.0
ORD021642,2025-02-10,Chandigarh,Furniture,Chair,13.0,354199.82,77642.13,51186.0
ORD021649,2025-03-24,Guwahati,Clothing,Kurta,15.0,468082.2,66366.91,51201.0
ORD021653,2025-03-04,Delhi,Groceries,Wheat Flour,2.0,27758.68,7408.99,51203.0
ORD021660,2025-03-25,Kanpur,Sports,Gym Gloves,11.0,1013173.7,142593.62,51214.0
ORD021661,2025-02-27,Jaipur,Beauty,Moisturizer,21.0,2684747.31,851623.07,51235.0
ORD021662,2025-03-28,Ludhiana,Appliances,Air Conditioner,3.0,25374.39,3595.96,51238.0
ORD021664,2025-01-06,Thiruvananthapuram,Beauty,Perfume,7.0,587896.33,96575.47,51245.0
ORD021668,2025-02-23,Coimbatore,Groceries,Milk,19.0,2193904.35,643647.85,51264.0
ORD021673,2025-02-02,Noida,Groceries,Tea Powder,10.0,66759.5,7513.07,51274.0
ORD021678,2025-02-23,Kochi,Sports,Gym Gloves,15.0,1393714.95,171102.9,51289.0
ORD021688,2025-02-05,Visakhapatnam,Beauty,Face Wash,12.0,853630.44,269586.0,51301.0
ORD021691,2025-02-28,Vijayawada,Clothing,T-Shirt,6.0,517604.94,42945.49,51307.0
ORD021692,2025-02-13,Madurai,Appliances,Air Conditioner,22.0,2482857.74,201005.62,51329.0
ORD021693,2025-03-03,Visakhapatnam,Clothing,Saree,7.0,11579.4,1850.57,51336.0
ORD021694,2025-03-27,Gurugram,Books,Engineering Book,1.0,88369.78,23042.45,51337.0
ORD021707,2025-03-20,Coimbatore,Clothing,T-Shirt,25.0,1029164.0,200345.37,51362.0
ORD021709,2025-01-08,Pune,Electronics,Camera,21.0,594156.78,113841.91,51383.0
ORD021711,2025-03-11,Thiruvananthapuram,Beauty,Perfume,6.0,723025.14,111071.63,51389.0
ORD021712,2025-01-17,Pune,Beauty,Lipstick,4.0,295582.72,83374.85,51393.0
ORD021714,2025-02-28,Vijayawada,Electronics,Smart TV,25.0,378794.25,73518.85,51418.0
ORD021715,2025-01-27,Agra,Clothing,T-Shirt,23.0,1185640.8,289441.43,51441.0
ORD021726,2025-03-14,Noida,Electronics,Camera,15.0,826355.1,285072.04,51456.0
ORD021728,2025-03-13,Indore,Electronics,Smart Watch,7.0,42199.43,5765.21,51463.0
ORD021733,2025-01-08,Agra,Beauty,Shampoo,16.0,1749338.88,384769.53,51479.0
ORD021736,2025-02-02,Mumbai,Electronics,Laptop,2.0,190217.04,54498.18,51481.0
ORD021738,2025-03-14,Chennai,Groceries,Milk,2.0,64981.18,21214.17,51483.0
ORD021752,2025-03-12,Vijayawada,Books,Exam Guide,23.0,3306255.75,740484.18,51506.0
ORD021757,2025-02-10,Jaipur,Clothing,Jeans,17.0,2030067.07,598478.59,51523.0
ORD021762,2025-01-05,Noida,Clothing,Kurta,22.0,2667107.52,613756.07,51545.0
ORD021779,2025-01-20,Hyderabad,Groceries,Wheat Flour,19.0,1819393.83,503914.03,51564.0
ORD021788,2025-03-19,Nagpur,Books,Exam Guide,21.0,1929782.82,495240.39,51585.0
ORD021791,2025-01-18,Surat,Electronics,Smart Watch,10.0,1355296.3,396602.5,51595.0
ORD021795,2025-03-17,Agra,Groceries,Cooking Oil,16.0,1002387.36,345598.79,51611.0
ORD021802,2025-03-09,Coimbatore,Groceries,Milk,2.0,33463.04,3998.84,51613.0
ORD021805,2025-01-19,Gurugram,Appliances,Refrigerator,19.0,441609.21,44960.31,51632.0
ORD021811,2025-01-22,Kochi,Beauty,Lipstick,10.0,1100718.9,164186.84,51642.0
ORD021813,2025-01-24,Ahmedabad,Clothing,Jeans,5.0,42510.6,11012.41,51647.0
ORD021821,2025-01-08,Gurugram,Beauty,Face Wash,9.0,1041772.77,155172.66,51656.0
ORD021835,2025-03-10,Tirupati,Clothing,Kurta,14.0,2073269.52,313767.66,51670.0
ORD021841,2025-01-15,Nashik,Sports,Gym Gloves,23.0,1235401.99,304267.4,51693.0
ORD021845,2025-02-11,Chennai,Appliances,Microwave,17.0,2309823.83,487523.18,51710.0
ORD021846,2025-03-13,Guwahati,Books,Exam Guide,17.0,1672161.82,160695.89,51727.0
ORD021848,2025-03-18,Varanasi,Books,Dictionary,14.0,1749973.12,285468.51,51741.0
ORD021852,2025-03-24,Mysuru,Sports,Yoga Mat,15.0,2119800.45,541075.3,51756.0
ORD021853,2025-02-13,Indore,Beauty,Lipstick,8.0,311527.2,102091.65,51764.0
ORD021854,2025-01-22,Visakhapatnam,Sports,Yoga Mat,7.0,570009.58,68026.58,51771.0
ORD021857,2025-02-18,Kanpur,Sports,Gym Gloves,23.0,829570.67,137352.79,51794.0
ORD021858,2025-02-07,Ahmedabad,Books,Engineering Book,24.0,2877228.48,721831.21,51818.0
ORD021861,2025-01-31,Agra,Clothing,Shoes,17.0,1772896.51,350897.18,51835.0
ORD021862,2025-03-25,Indore,Clothing,Shoes,17.0,2044808.28,304429.06,51852.0
ORD021877,2025-01-24,Guwahati,Books,Novel,23.0,1847042.37,268170.16,51875.0
ORD021880,2025-03-08,Noida,Sports,Gym Gloves,18.0,1338107.4,153920.82,51893.0
ORD021882,2025-01-03,Bhopal,Beauty,Face Wash,20.0,2609529.4,571609.26,51913.0
ORD021885,2025-01-09,Mangalore,Clothing,Jeans,8.0,824729.76,219400.1,51921.0
ORD021891,2025-02-22,Tirupati,Clothing,Saree,4.0,432370.2,118879.39,51925.0
ORD021892,2025-02-23,Jaipur,Beauty,Face Wash,22.0,1517895.72,218067.91,51947.0
ORD021907,2025-02-08,Visakhapatnam,Beauty,Moisturizer,2.0,20232.16,3126.26,51949.0
ORD021910,2025-03-29,Noida,Electronics,Smart Watch,12.0,1250164.92,119335.48,51961.0
ORD021912,2025-03-07,Bhopal,Electronics,Tablet,5.0,260952.8,79430.79,51966.0
ORD021913,2025-03-13,Jaipur,Sports,Cricket Bat,7.0,790105.19,243284.43,51973.0
ORD021915,2025-03-31,Mysuru,Groceries,Sugar,21.0,3047101.47,453675.78,51994.0
ORD021916,2025-01-06,Ludhiana,Electronics,Smartphone,4.0,408689.64,97899.98,51998.0
ORD021918,2025-02-15,Agra,Books,Exam Guide,19.0,1401629.81,410079.42,52017.0
ORD021940,2025-01-19,Goa,Groceries,Sugar,12.0,439652.52,148762.48,52029.0
ORD021942,2025-01-23,Pune,Groceries,Milk,16.0,676921.12,227664.95,52045.0
ORD021943,2025-01-20,Vijayawada,Books,Exam Guide,7.0,897613.71,115234.69,52052.0
ORD021945,2025-03-18,Chennai,Furniture,Sofa,10.0,1139676.2,262481.99,52062.0
ORD021946,2025-03-07,Madurai,Clothing,Saree,4.0,57569.04,19972.89,52066.0
ORD021977,2025-03-30,Gurugram,Appliances,Mixer Grinder,17.0,1560790.57,148596.12,52083.0
ORD021978,2025-02-27,Indore,Electronics,Smartphone,9.0,441493.38,127216.3,52092.0
ORD021982,2025-03-16,Ahmedabad,Electronics,Tablet,12.0,98331.96,9164.47,52104.0
ORD021985,2025-02-15,Lucknow,Clothing,Kurta,16.0,532203.36,140618.17,52120.0
ORD021989,2025-01-12,Ludhiana,Groceries,Cooking Oil,3.0,207903.15,53022.42,52123.0
ORD021990,2025-02-25,Chandigarh,Groceries,Sugar,10.0,783409.7,86201.49,52133.0
ORD021995,2025-02-08,Agra,Furniture,Bed,7.0,701907.08,118972.19,52140.0
ORD021996,2025-02-22,Jaipur,Groceries,Cooking Oil,3.0,438757.5,125782.54,52143.0
ORD022002,2025-03-15,Ludhiana,Appliances,Microwave,13.0,45434.61,13422.22,52156.0
ORD022005,2025-03-16,Chennai,Books,Dictionary,16.0,2377521.12,657173.44,52172.0
ORD022011,2025-02-17,Hubballi,Appliances,Washing Machine,13.0,1215437.47,185942.89,52185.0
ORD022013,2025-01-21,Noida,Beauty,Moisturizer,1.0,76216.01,25377.87,52186.0
ORD022015,2025-01-11,Chennai,Sports,Football,5.0,279673.4,88373.42,52191.0
ORD022018,2025-03-21,Nagpur,Books,Dictionary,15.0,511531.8,125485.5,52206.0
ORD022020,2025-02-23,Hyderabad,Furniture,Chair,15.0,664802.1,76380.4,52221.0
ORD022025,2025-02-03,Ludhiana,Sports,Football,-250.0,2071332.6,524396.39,52236.0
ORD022026,2025-03-05,Indore,Clothing,Jacket,5.0,532566.1,128157.91,52241.0
ORD022028,2025-03-28,Bengaluru,Books,Dictionary,18.0,1697807.7,512001.48,52259.0
ORD022034,2025-02-28,Bengaluru,Clothing,Jacket,8.0,325832.64,47060.36,52267.0
ORD022039,2025-02-04,Indore,Sports,Cricket Bat,19.0,2184309.54,450841.08,52286.0
ORD022045,2025-02-16,Kolkata,Beauty,Face Wash,6.0,628112.04,64851.56,52292.0
ORD022068,2025-02-09,Agra,Books,Exam Guide,7.0,20653.57,1839.57,52299.0
ORD022086,2025-02-05,Hubballi,Furniture,Sofa,17.0,500142.38,139734.76,52316.0
ORD022097,2025-02-05,Lucknow,Electronics,Camera,19.0,1985784.24,534303.73,52335.0
ORD022103,2025-03-25,Gurugram,Books,Exam Guide,17.0,480374.61,157985.69,52352.0
ORD022113,2025-03-08,Mysuru,Beauty,Perfume,25.0,2514086.25,848452.64,52377.0
ORD022116,2025-03-13,Nagpur,Sports,Badminton Racket,21.0,462327.18,149210.8,52398.0
ORD022119,2025-02-01,Varanasi,Books,Exam Guide,22.0,2328544.68,545790.53,52420.0
ORD022120,2025-01-31,Lucknow,Electronics,Laptop,11.0,215749.38,39691.46,52431.0
ORD022122,2025-03-02,Pune,Books,Exam Guide,2.0,38701.48,3676.17,52433.0
ORD022129,2025-01-20,Jaipur,Sports,Cricket Bat,20.0,1764350.4,173495.36,52453.0
ORD022135,2025-02-06,Guwahati,Beauty,Moisturizer,12.0,536504.16,57768.6,52465.0
ORD022137,2025-02-11,Coimbatore,Electronics,Smart TV,23.0,2527846.05,239211.26,52488.0
ORD022138,2025-02-06,Pune,Clothing,Kurta,6.0,154878.72,34779.36,52494.0
ORD022140,2025-01-21,Pune,Beauty,Lipstick,24.0,1600309.44,235636.03,52518.0
ORD022156,2025-03-12,Chennai,Clothing,Saree,25.0,599752.75,208075.45,52543.0
ORD022163,2025-01-25,Bhopal,Groceries,Rice,4.0,119019.08,17190.33,52547.0
ORD022166,2025-01-02,Mangalore,Sports,Badminton Racket,19.0,574448.28,170596.07,52566.0
ORD022172,2025-01-07,Goa,Furniture,Chair,9.0,1065392.19,186997.36,52575.0
ORD022173,2025-01-12,Vadodara,Clothing,Kurta,1.0,67280.68,15007.95,52576.0
ORD022174,2025-02-05,Kanpur,Furniture,Wardrobe,21.0,2512150.41,622652.15,52597.0
ORD022183,2025-02-05,Mysuru,Furniture,Bed,8.0,562866.0,104105.14,52605.0
ORD022185,2025-02-28,Kanpur,Groceries,Rice,6.0,376040.58,98235.28,52611.0
ORD022200,2025-03-25,Bhopal,Beauty,Shampoo,18.0,1775531.88,315631.85,52629.0
ORD022208,2025-02-06,Gurugram,Groceries,Milk,14.0,1358590.52,319762.07,52643.0
ORD022219,2025-01-18,Patna,Groceries,Wheat Flour,1.0,72366.5,21837.85,52644.0
ORD022228,2025-01-29,Guwahati,Beauty,Lipstick,25.0,872145.5,155830.4,52669.0
ORD022230,2025-01-21,Nagpur,Groceries,Sugar,12.0,74702.52,9429.23,52681.0
ORD022232,2025-01-30,Vadodara,Groceries,Milk,19.0,83356.04,18561.44,52700.0
ORD022236,2025-01-04,Kolkata,Electronics,Smart Watch,14.0,1695694.14,380083.4,52714.0
ORD022239,2025-02-08,Nashik,Books,Engineering Book,3.0,378943.8,106352.77,52717.0
ORD022240,2025-02-03,Kanpur,Groceries,Tea Powder,23.0,1621330.49,373791.48,52740.0
ORD022248,2025-01-21,Noida,Books,Novel,13.0,513539.0,60984.44,52753.0
ORD022250,2025-01-09,Visakhapatnam,Appliances,Refrigerator,4.0,5677.52,1284.99,52757.0
ORD022254,2025-01-06,Hyderabad,Beauty,Shampoo,1.0,99702.55,25282.25,52758.0
ORD022257,2025-01-20,Kanpur,Books,Dictionary,18.0,2483373.6,666187.66,52776.0
ORD022258,2025-01-29,Surat,Sports,Cricket Bat,4.0,189391.32,44201.44,52780.0
ORD022262,2025-03-07,Kanpur,Appliances,Microwave,16.0,101513.12,8836.12,52796.0
ORD022266,2025-02-13,Vijayawada,Electronics,Smartphone,21.0,1631585.55,414082.27,52817.0
ORD022267,2025-03-30,Bhopal,Beauty,Face Wash,7.0,488716.83,99293.92,52824.0
ORD022268,2025-01-07,Varanasi,Books,Dictionary,19.0,230550.94,56745.3,52843.0
ORD022269,2025-01-25,Ludhiana,Electronics,Laptop,21.0,1867547.01,493316.19,52864.0
ORD022276,2025-02-01,Surat,Clothing,Kurta,,553798.14,152342.71,52887.0
ORD022278,2025-02-07,Vadodara,Beauty,Lipstick,15.0,893424.75,294470.07,52902.0
ORD022279,2025-01-13,Pune,Electronics,Tablet,17.0,1226412.98,195344.13,52919.0
ORD022281,2025-03-03,Visakhapatnam,Clothing,Saree,4.0,455725.56,69576.48,52923.0
ORD022289,2025-03-26,Ahmedabad,Books,Dictionary,3.0,55679.37,11443.47,52926.0
ORD022292,2025-01-17,Varanasi,Clothing,Jacket,16.0,586768.48,188513.53,52942.0
ORD022301,2025-01-05,Ahmedabad,Appliances,Microwave,25.0,1760747.75,296092.78,52967.0
ORD022308,2025-01-10,Coimbatore,Groceries,Sugar,5.0,245428.55,21024.22,52972.0
ORD022313,2025-01-10,Noida,Beauty,Face Wash,6.0,190354.02,27308.59,52978.0
ORD022314,2025-03-12,Pune,Clothing,Shoes,23.0,1001886.67,266494.54,53001.0
ORD022315,2025-02-03,Coimbatore,Electronics,Headphones,15.0,943114.8,304867.17,53016.0
ORD022321,32/01/2025,Delhi,Beauty,Perfume,25.0,620199.75,147244.89,53041.0
ORD022330,2025-02-26,Guwahati,Clothing,Saree,9.0,142398.9,37301.62,53050.0
ORD022336,2025-03-02,Agra,Furniture,Bookshelf,21.0,134316.42,19168.43,53071.0
ORD022339,2025-03-27,Mumbai,Appliances,Refrigerator,23.0,268914.85,92162.47,53094.0
ORD022345,2025-03-24,Indore,Beauty,Moisturizer,2.0,177013.58,61140.53,53096.0
ORD022350,2025-03-09,Nagpur,Sports,Football,19.0,1706978.81,266278.06,53115.0
ORD022356,2025-02-23,Mangalore,Books,Exam Guide,20.0,2619090.0,867230.83,53135.0
ORD022358,2025-03-17,Bengaluru,Electronics,Smart TV,15.0,164751.15,42769.69,53150.0
ORD022359,2025-01-04,Delhi,Furniture,Chair,20.0,623204.8,98341.56,53170.0
ORD022365,2025-03-30,Tirupati,Sports,Cricket Bat,24.0,3342095.76,351201.14,53194.0
ORD022378,2025-02-23,Kochi,Beauty,Shampoo,10.0,603629.7,143988.8,53204.0
ORD022380,2025-01-02,Kanpur,Sports,Badminton Racket,7.0,264342.05,71478.02,53211.0
ORD022385,2025-02-01,Surat,Appliances,Washing Machine,4.0,556670.48,181435.21,53215.0
ORD022393,2025-03-13,Vijayawada,Furniture,Bookshelf,14.0,1710493.96,348270.68,53229.0
ORD022400,2025-02-03,Hyderabad,Appliances,Microwave,17.0,1687915.55,339329.22,53246.0
ORD022402,2025-01-14,Guwahati,Furniture,Wardrobe,6.0,550179.9,58117.68,53252.0
ORD022404,2025-01-03,Delhi,Appliances,Microwave,7.0,688834.72,228727.61,53259.0
ORD022410,2025-02-16,Gurugram,Beauty,Lipstick,9.0,368066.88,47103.01,53268.0
ORD022417,2025-01-17,Hubballi,Books,Engineering Book,18.0,1250264.52,367118.94,53286.0
