Order_ID,Date,City,Category,Product,Sales,Amount,Revenue
ORD020992,2026-04-25,Delhi,Books,Novel,18,1252798.74,359296.04
ORD020993,2025-12-29,Vadodara,Clothing,Jacket,8,1180833.36,402839.77
ORD020994,2025-06-14,Mangalore,Beauty,Moisturizer,15,155990.55,38756.78
ORD020995,2025-02-08,Varanasi,Clothing,Saree,5,604492.75,188584.77
ORD020996,2026-01-06,Visakhapatnam,Electronics,Headphones,7,608347.32,168223.46
ORD020997,2025-09-28,Pune,Sports,Gym Gloves,3,28474.05,2508.14
ORD020998,2025-01-19,Mangalore,Clothing,Jeans,23,1726321.12,300741.3
ORD020999,2025-06-21,Hyderabad,Sports,Yoga Mat,3,345013.83,82446.0
ORD021000,2025-03-03,Pune,Furniture,Sofa,2,289383.38,74218.62
ORD021001,2025-10-22,Madurai,Books,Notebook,9,520711.92,99656.0
ORD021002,2025-06-23,Nagpur,Books,Novel,9,486374.22,109310.09
ORD021003,2026-04-10,Hubballi,Beauty,Shampoo,21,2028423.81,565093.62
ORD021004,2025-01-30,Pune,Clothing,Kurta,18,2495143.08,370726.55
ORD021005,2025-02-16,Kanpur,Electronics,Laptop,15,2140620.9,631308.83
ORD021006,2025-08-20,Goa,Sports,Badminton Racket,9,122644.62,18832.76
ORD021007,2025-04-01,Thiruvananthapuram,Books,Novel,7,583081.38,74854.31
ORD021008,2025-10-26,Coimbatore,Sports,Cricket Bat,14,1968283.66,218721.91
ORD021009,2025-03-24,Lucknow,Books,Notebook,20,329556.2,111645.38
ORD021010,2025-03-28,Nashik,Groceries,Cooking Oil,11,1499274.37,274997.64
ORD021011,2025-08-11,Goa,Beauty,Moisturizer,4,506988.12,159976.62
ORD021012,2025-03-26,Hyderabad,Furniture,Bed,1,64834.25,20496.95
ORD021013,2025-06-08,Gurugram,Furniture,Bookshelf,15,1706128.65,491899.78
ORD021014,2025-08-04,Madurai,Beauty,Lipstick,22,2316120.18,792865.94
ORD021015,2025-03-03,Kanpur,Groceries,Milk,19,404861.88,131509.95
ORD021016,2025-10-19,Visakhapatnam,Groceries,Wheat Flour,20,1620453.0,371674.07
ORD021017,2025-10-14,Surat,Books,Engineering Book,5,679661.4,183153.05
ORD021018,2026-01-13,Chennai,Beauty,Moisturizer,1,16089.97,1761.36
ORD021019,2025-10-03,Guwahati,Books,Exam Guide,6,721433.88,198665.29
ORD021020,2025-09-16,Hyderabad,Groceries,Tea Powder,21,3094958.79,428700.48
ORD021021,2025-12-25,Varanasi,Groceries,Wheat Flour,13,590075.07,58396.74
ORD021022,2026-03-31,Guwahati,Groceries,Sugar,21,713279.28,121700.33
ORD021023,2025-11-24,Hubballi,Books,Notebook,7,808730.65,233918.23
ORD021024,2025-08-19,Jaipur,Electronics,Smartphone,5,222584.2,53420.79
ORD021025,2025-11-18,Thiruvananthapuram,Furniture,Bookshelf,6,482062.5,56866.09
ORD021026,2026-05-06,Vadodara,Beauty,Lipstick,3,405664.83,118355.57
ORD021027,2026-03-25,Tirupati,Furniture,Sofa,8,496980.32,110978.11
ORD021028,2026-01-21,Hubballi,Furniture,Sofa,16,90636.32,31148.15
ORD021029,2025-06-27,Vijayawada,Books,Dictionary,18,2404930.32,375857.68
ORD021030,2025-02-04,Vadodara,Groceries,Cooking Oil,10,552381.7,112512.59
ORD021031,2026-03-04,Chandigarh,Appliances,Microwave,4,506635.44,124465.64
ORD021032,2026-01-27,Chennai,Beauty,Face Wash,10,635013.5,154770.87
ORD021033,2025-10-11,Mumbai,Groceries,Tea Powder,2,220959.06,55712.27
ORD021034,2025-06-26,Patna,Beauty,Face Wash,9,19287.99,6513.88
ORD021035,2025-07-07,Visakhapatnam,Books,Exam Guide,1,116703.74,27691.95
ORD021036,2025-05-30,Surat,Sports,Yoga Mat,17,210980.2,29731.22
ORD021037,2026-04-02,Thiruvananthapuram,Beauty,Moisturizer,5,315804.3,53675.55
ORD021038,2025-07-08,Vadodara,Clothing,Jeans,7,649196.52,84033.04
ORD021039,2025-04-07,Bhopal,Appliances,Microwave,4,285453.2,25840.5
ORD021040,2025-07-17,Chandigarh,Furniture,Dining Table,6,195708.78,48674.92
ORD021041,2025-10-16,Lucknow,Electronics,Smart TV,9,237314.07,47455.44
ORD021042,2025-02-24,Jaipur,Furniture,Wardrobe,22,2774109.58,464056.5
ORD021043,2026-05-05,Tirupati,Beauty,Face Wash,21,561006.6,124491.37
ORD021044,2025-01-03,Mangalore,Furniture,Chair,12,859141.32,254425.67
ORD021045,2026-03-23,Tirupati,Sports,Football,24,2745707.28,264555.04
ORD021046,2025-09-12,Hubballi,Groceries,Tea Powder,5,52632.95,6627.76
ORD021047,2025-12-06,Mangalore,Clothing,Saree,3,408054.3,95913.02
ORD021048,2025-07-30,Ahmedabad,Appliances,Refrigerator,25,346710.25,91579.78
ORD021049,2025-04-02,Vadodara,Books,Novel,10,1029682.6,156567.42
ORD021050,2026-01-27,Bengaluru,Beauty,Shampoo,3,399791.7,126361.99
ORD021051,2025-10-16,Hubballi,Clothing,Saree,19,1744447.76,391248.1
ORD021052,2025-05-04,Nagpur,Groceries,Wheat Flour,21,2432253.81,714549.61
ORD021053,2025-05-10,Hyderabad,Furniture,Bookshelf,1,18134.11,3888.23
ORD021054,2025-04-22,Tirupati,Electronics,Laptop,9,535127.67,117008.16
ORD021055,2026-04-07,Guwahati,Beauty,Perfume,9,1264780.17,276925.29
ORD021056,2025-03-12,Ludhiana,Books,Exam Guide,6,25818.96,6993.5
ORD021057,2025-08-28,Coimbatore,Sports,Yoga Mat,23,1958527.74,253505.18
ORD021058,2025-08-03,Bengaluru,Furniture,Dining Table,25,2327202.25,735335.52
ORD021059,2025-08-16,Thiruvananthapuram,Appliances,Air Conditioner,11,709268.56,75608.01
ORD021060,2025-03-10,Mangalore,Beauty,Lipstick,6,878443.56,271885.53
ORD021061,2026-04-03,Surat,Clothing,T-Shirt,3,142915.71,36791.91
ORD021062,2025-05-26,Guwahati,Books,Notebook,2,186113.44,41493.79
ORD021063,2025-01-13,Chandigarh,Books,Exam Guide,8,124823.68,28859.12
ORD021064,2025-04-02,Agra,Sports,Football,7,560645.75,165802.86
ORD021065,2025-11-28,Nagpur,Sports,Yoga Mat,11,1357961.33,433303.97
ORD021066,2025-05-18,Mangalore,Sports,Gym Gloves,9,788447.88,74893.07
ORD021067,2025-04-22,Vadodara,Appliances,Microwave,22,1788038.56,479346.47
ORD021068,2025-03-07,Surat,Appliances,Microwave,1,66285.0,17742.5
ORD021069,2025-03-28,Nashik,Electronics,Headphones,3,30711.39,5670.44
ORD021070,2025-09-12,Hyderabad,Groceries,Wheat Flour,20,2375205.0,515959.87
ORD021071,2025-07-04,Visakhapatnam,Electronics,Smart TV,17,1360915.62,133639.94
ORD021072,2025-06-21,Kochi,Books,Dictionary,14,1534548.68,145435.48
ORD021073,2025-09-08,Mumbai,Clothing,T-Shirt,10,596233.1,122417.96
ORD021074,2025-05-22,Varanasi,Sports,Gym Gloves,11,881465.86,261487.08
ORD021075,2025-04-08,Mysuru,Clothing,Shoes,12,1343507.04,301782.37
ORD021076,2026-03-07,Pune,Furniture,Dining Table,17,2207232.23,707199.85
ORD021077,2026-03-21,Gurugram,Appliances,Refrigerator,18,1877425.92,258871.51
ORD021078,2025-06-24,Vijayawada,Books,Novel,14,1537075.26,537806.2
ORD021079,2025-10-03,Jaipur,Appliances,Refrigerator,8,146070.0,20168.79
ORD021080,2025-11-13,Madurai,Furniture,Chair,12,544557.96,112755.02
ORD021081,2025-09-20,Tirupati,Furniture,Dining Table,25,942693.75,217719.02
ORD021082,2025-03-02,Coimbatore,Books,Exam Guide,17,1861887.94,232659.41
ORD021083,2026-04-27,Thiruvananthapuram,Furniture,Dining Table,10,314711.3,89284.2
ORD021084,2026-01-16,Chennai,Books,Exam Guide,11,1639524.92,176210.2
ORD021085,2025-12-01,Delhi,Furniture,Bookshelf,12,1102689.48,202397.18
ORD021086,2025-12-17,Chennai,Books,Engineering Book,22,608365.12,179316.45
ORD021087,2026-04-04,Bhopal,Sports,Football,11,292647.85,55992.63
ORD021088,2025-08-28,Lucknow,Appliances,Refrigerator,23,736019.55,173219.33
ORD021089,2025-01-29,Varanasi,Groceries,Wheat Flour,15,939311.1,308266.53
ORD021090,2026-04-26,Visakhapatnam,Clothing,Kurta,12,1042751.64,160755.74
ORD021091,2025-08-25,Guwahati,Books,Engineering Book,21,1385744.64,454259.1
ORD021092,2025-05-11,Goa,Electronics,Camera,11,806048.32,235493.24
ORD021093,2025-05-23,Mumbai,Books,Dictionary,16,1134460.16,268779.11
ORD021094,2025-07-10,Nashik,Beauty,Perfume,3,230559.48,19497.66
ORD021095,2025-12-02,Tirupati,Appliances,Refrigerator,4,263296.12,41550.45
ORD021096,2026-04-03,Ludhiana,Appliances,Washing Machine,21,1814582.49,573475.55
ORD021097,2025-09-02,Lucknow,Beauty,Perfume,9,1248409.98,410867.57
ORD021098,2025-03-08,Hubballi,Furniture,Wardrobe,1,53878.07,12237.87
ORD021099,2026-02-08,Pune,Beauty,Lipstick,4,421192.96,135147.88
ORD021100,2025-06-27,Gurugram,Sports,Cricket Bat,2,190658.14,26738.18
ORD021101,2025-12-03,Vadodara,Groceries,Sugar,1,105049.87,21268.12
ORD021102,2025-06-26,Ahmedabad,Appliances,Washing Machine,16,1462355.68,260704.24
ORD021103,2026-03-01,Nagpur,Clothing,Jacket,6,60855.0,18063.07
ORD021104,2025-10-15,Kanpur,Clothing,Saree,1,1134.9,317.29
ORD021105,2025-12-27,Tirupati,Clothing,Saree,16,1864075.2,325897.47
ORD021106,2025-01-31,Surat,Groceries,Sugar,8,1131351.28,202118.9
ORD021107,2026-02-21,Guwahati,Groceries,Cooking Oil,19,289779.83,78696.72
ORD021108,2026-03-28,Kochi,Sports,Yoga Mat,6,175462.8,30940.34
ORD021109,2025-05-24,Kanpur,Furniture,Dining Table,21,2654157.03,234376.89
ORD021110,2025-11-19,Madurai,Furniture,Sofa,20,1585486.6,288181.01
ORD021111,2025-05-08,Ahmedabad,Clothing,Shoes,20,1417554.2,316104.86
ORD021112,2025-04-28,Lucknow,Groceries,Tea Powder,19,1550421.09,313623.86
ORD021113,2026-04-08,Indore,Groceries,Sugar,24,2640776.4,765638.45
ORD021114,2026-02-22,Mumbai,Electronics,Smart TV,1,124005.92,21394.29
ORD021115,2026-01-27,Kochi,Electronics,Tablet,15,1053614.85,119145.55
ORD021116,2025-09-05,Chennai,Groceries,Sugar,1,22004.39,4793.45
ORD021117,2025-04-27,Madurai,Groceries,Sugar,13,1580265.05,481342.89
ORD021118,2025-08-03,Agra,Furniture,Bookshelf,19,10906.0,2505.31
ORD021119,2025-04-17,Thiruvananthapuram,Groceries,Rice,17,2252564.6,316525.59
ORD021120,2025-12-05,Goa,Clothing,Shoes,17,1839917.14,339116.07
ORD021121,2025-03-22,Jaipur,Groceries,Tea Powder,15,1214979.0,121237.9
ORD021122,2026-02-13,Noida,Beauty,Shampoo,19,2155875.66,597530.93
ORD021123,2025-06-23,Kochi,Books,Dictionary,25,1146725.75,273266.41
ORD021124,2025-07-13,Mumbai,Groceries,Tea Powder,12,1335826.56,163122.15
ORD021125,2026-04-04,Mumbai,Electronics,Laptop,24,1467213.36,227427.7
ORD021126,2025-08-06,Surat,Groceries,Milk,13,1145240.07,354825.69
ORD021127,2025-11-23,Vijayawada,Groceries,Sugar,21,243829.32,48991.26
ORD021128,2026-03-05,Bhopal,Electronics,Headphones,22,1449526.32,141862.37
ORD021129,2025-06-30,Madurai,Sports,Cricket Bat,10,1227268.0,180262.0
ORD021130,2025-10-18,Guwahati,Sports,Badminton Racket,25,1034220.5,164138.14
ORD021131,2025-11-02,Indore,Beauty,Moisturizer,9,1347226.29,115705.61
ORD021132,2026-05-03,Delhi,Books,Exam Guide,5,698364.05,67427.63
ORD021133,2025-10-12,Indore,Clothing,Jeans,10,1085712.4,313566.48
ORD021134,2025-11-06,Noida,Appliances,Washing Machine,6,733213.38,136262.36
ORD021135,2026-01-16,Mumbai,Beauty,Shampoo,4,589322.08,58876.58
ORD021136,2026-01-11,Visakhapatnam,Furniture,Bed,23,2896850.69,437434.73
ORD021137,2026-04-20,Gurugram,Electronics,Camera,9,472697.64,68338.67
ORD021138,2025-03-23,Indore,Furniture,Bed,16,1622753.6,410010.49
ORD021139,2026-04-06,Vijayawada,Beauty,Shampoo,3,266727.39,59471.42
ORD021140,2025-01-08,Tirupati,Books,Dictionary,3,67333.41,22351.26
ORD021141,2025-07-23,Vijayawada,Books,Exam Guide,11,927705.79,150996.41
ORD021142,2025-11-15,Noida,Clothing,T-Shirt,10,987681.9,341902.49
ORD021143,2025-07-17,Jaipur,Sports,Yoga Mat,16,69398.72,12052.47
ORD021144,2025-03-28,Thiruvananthapuram,Sports,Gym Gloves,23,2530001.38,753352.57
ORD021145,2026-01-02,Agra,Books,Exam Guide,13,1060063.68,311135.77
ORD021146,2025-08-29,Pune,Furniture,Wardrobe,23,1517495.61,316139.67
ORD021147,2025-06-04,Guwahati,Books,Dictionary,1,122960.58,27628.45
ORD021148,2025-10-28,Mysuru,Furniture,Dining Table,16,417264.16,56052.49
ORD021149,2025-09-06,Coimbatore,Books,Engineering Book,17,1163057.38,329305.61
ORD021150,2025-10-11,Thiruvananthapuram,Electronics,Camera,5,664089.4,140735.31
ORD021151,2026-01-19,Indore,Books,Dictionary,17,551127.76,61014.25
ORD021152,2025-05-23,Bhopal,Books,Exam Guide,25,2904273.75,737137.47
ORD021153,2025-12-25,Hubballi,Sports,Cricket Bat,14,1558920.86,484172.11
ORD021154,2025-01-25,Bhopal,Electronics,Headphones,9,770399.73,73681.45
ORD021155,2025-07-11,Noida,Furniture,Chair,19,402610.19,55301.67
ORD021156,2025-11-28,Guwahati,Books,Exam Guide,8,937172.88,130690.74
ORD021157,2025-08-02,Ahmedabad,Furniture,Bed,9,144291.6,12192.92
ORD021158,2025-04-21,Hubballi,Books,Novel,2,233937.24,55576.46
ORD021159,2025-03-05,Bhopal,Beauty,Face Wash,7,794145.1,103113.42
ORD021160,2026-01-16,Ahmedabad,Books,Engineering Book,22,2616290.6,506042.17
ORD021161,2025-01-21,Coimbatore,Electronics,Tablet,2,180733.16,31071.52
ORD021162,2026-01-09,Nagpur,Sports,Yoga Mat,19,1087729.86,169721.34
ORD021163,2025-02-21,Kolkata,Furniture,Wardrobe,11,149954.31,17635.85
ORD021164,2025-12-06,Mumbai,Electronics,Smart Watch,22,3109360.1,271130.38
ORD021165,2025-09-13,Hyderabad,Books,Engineering Book,2,242082.72,58707.86
ORD021166,2026-03-20,Pune,Groceries,Wheat Flour,13,741751.27,174734.48
ORD021167,2026-01-06,Delhi,Appliances,Mixer Grinder,21,2159355.66,330189.66
ORD021168,2025-10-04,Mangalore,Appliances,Air Conditioner,25,2087274.75,327082.32
ORD021169,2025-04-28,Mysuru,Groceries,Sugar,6,386189.64,32649.61
ORD021170,2025-07-14,Mangalore,Beauty,Face Wash,9,975395.61,103351.18
ORD021171,2025-12-18,Hyderabad,Electronics,Smartphone,15,2062287.9,396336.56
ORD021172,2025-05-25,Ludhiana,Beauty,Moisturizer,1,91423.65,9272.38
ORD021173,2026-02-03,Vadodara,Groceries,Sugar,9,1114539.3,270907.81
ORD021174,2025-04-08,Mangalore,Clothing,T-Shirt,8,1087588.32,286903.75
ORD021175,2026-03-27,Lucknow,Beauty,Perfume,25,1649683.75,455453.53
ORD021176,2025-07-09,Visakhapatnam,Sports,Badminton Racket,19,221383.82,56469.28
ORD021177,2025-11-18,Nashik,Books,Exam Guide,8,1002572.96,93550.64
ORD021178,2026-03-11,Bhopal,Furniture,Sofa,18,1605624.66,277717.69
ORD021179,2025-05-22,Tirupati,Books,Dictionary,8,983103.52,324054.34
ORD021180,2025-09-04,Nashik,Beauty,Shampoo,19,1376480.84,442525.93
ORD021181,2025-05-12,Noida,Sports,Badminton Racket,5,593159.45,168044.06
ORD021182,2025-10-20,Mysuru,Groceries,Tea Powder,24,2681327.76,569613.89
ORD021183,2026-01-13,Surat,Books,Novel,3,14927.07,2129.67
ORD021184,2025-06-11,Pune,Sports,Gym Gloves,25,2651581.5,713848.22
ORD021185,2025-02-08,Bhopal,Books,Engineering Book,10,775413.4,270329.64
ORD021186,2025-02-04,Thiruvananthapuram,Appliances,Microwave,8,1028705.44,305314.23
ORD021187,2025-06-09,Kolkata,Appliances,Mixer Grinder,15,375682.95,90559.87
ORD021188,2026-04-26,Lucknow,Appliances,Washing Machine,7,612837.05,142770.13
ORD021189,2026-01-03,Lucknow,Beauty,Shampoo,11,1341684.41,400396.07
ORD021190,2025-11-27,Lucknow,Appliances,Air Conditioner,5,376681.05,37491.68
ORD021191,2025-03-16,Lucknow,Sports,Yoga Mat,5,414636.3,45916.46
ORD021192,2025-10-05,Hyderabad,Appliances,Washing Machine,4,580380.64,99734.75
ORD021193,2026-02-07,Kolkata,Groceries,Tea Powder,11,380642.68,50095.34
ORD021194,2025-11-10,Vijayawada,Appliances,Mixer Grinder,3,298245.54,43796.79
ORD021195,2026-03-20,Visakhapatnam,Appliances,Mixer Grinder,16,1708852.48,543485.5
ORD021196,2026-01-28,Bhopal,Beauty,Lipstick,3,31011.51,10723.54
ORD021197,2025-03-03,Vadodara,Appliances,Refrigerator,23,3387003.23,988115.71
ORD021198,2026-02-09,Kochi,Furniture,Wardrobe,21,1477892.43,270728.6
ORD021199,2025-01-12,Guwahati,Electronics,Laptop,22,1031993.6,114840.28
ORD021200,2025-01-15,Agra,Furniture,Dining Table,23,3177460.58,569071.39
ORD021201,2025-11-29,Ahmedabad,Sports,Cricket Bat,21,2419098.36,403791.66
ORD021202,2025-09-21,Kochi,Furniture,Dining Table,2,277086.46,78641.37
ORD021203,2025-11-21,Visakhapatnam,Appliances,Refrigerator,24,3175166.4,542080.51
ORD021204,2025-10-30,Indore,Groceries,Tea Powder,6,242334.0,42425.77
ORD021205,2026-04-22,Visakhapatnam,Appliances,Refrigerator,1,41879.6,10047.81
ORD021206,2025-12-11,Patna,Appliances,Microwave,11,1095957.94,224674.67
ORD021207,2025-10-21,Guwahati,Beauty,Shampoo,21,2246100.36,413927.93
ORD021208,2025-09-25,Guwahati,Beauty,Shampoo,16,44429.12,5185.52
ORD021209,2025-07-21,Mumbai,Clothing,Jeans,11,48029.19,9512.02
ORD021210,2025-06-12,Mysuru,Electronics,Smart Watch,23,1921473.13,569735.01
ORD021211,2026-02-21,Thiruvananthapuram,Sports,Football,13,936987.61,291535.34
ORD021212,2025-02-06,Pune,Electronics,Headphones,11,268328.72,91479.98
ORD021213,2026-04-08,Mumbai,Furniture,Chair,16,2220471.68,320396.83
ORD021214,2025-07-04,Noida,Appliances,Air Conditioner,10,510071.7,165157.15
ORD021215,2025-10-30,Hubballi,Clothing,Shoes,11,846223.73,78637.04
ORD021216,2025-09-30,Bhopal,Electronics,Smartphone,22,437918.58,82748.13
ORD021217,2025-01-21,Mangalore,Beauty,Shampoo,18,737743.68,147653.27
ORD021218,2025-06-18,Nashik,Appliances,Microwave,1,106547.67,15559.61
ORD021219,2026-02-08,Visakhapatnam,Clothing,Saree,18,2376709.74,643276.94
ORD021220,2025-10-10,Coimbatore,Books,Notebook,16,60681.76,17864.48
ORD021221,2026-04-01,Indore,Beauty,Perfume,2,35355.2,4364.4
ORD021222,2025-07-11,Visakhapatnam,Beauty,Moisturizer,18,1107374.22,260468.52
ORD021223,2026-03-24,Kanpur,Appliances,Mixer Grinder,7,39657.73,9330.58
ORD021224,2025-07-31,Guwahati,Sports,Gym Gloves,17,2372699.35,628682.91
ORD021225,2026-02-15,Lucknow,Furniture,Sofa,16,2028989.44,329129.97
ORD021226,2025-06-26,Delhi,Sports,Badminton Racket,7,261365.16,35052.54
ORD021227,2026-04-01,Coimbatore,Furniture,Chair,7,762417.32,229613.89
ORD021228,2025-09-26,Chennai,Groceries,Cooking Oil,10,433250.3,143889.6
ORD021229,2025-03-16,Lucknow,Appliances,Refrigerator,15,1136148.15,259122.65
ORD021230,2026-04-30,Delhi,Sports,Badminton Racket,25,1478322.0,125057.01
ORD021231,2025-12-26,Thiruvananthapuram,Furniture,Bookshelf,11,228941.57,32712.62
ORD021232,2025-04-20,Kochi,Appliances,Washing Machine,16,1893322.88,503637.16
ORD021233,2025-06-17,Lucknow,Books,Dictionary,5,186410.15,21235.27
ORD021234,2025-07-09,Tirupati,Furniture,Dining Table,12,1772408.16,263659.22
ORD021235,2025-03-14,Ahmedabad,Beauty,Perfume,17,1965440.55,472297.14
ORD021236,2025-02-18,Kolkata,Books,Engineering Book,21,190460.97,21746.76
ORD021237,2025-01-01,Vadodara,Beauty,Moisturizer,19,2267892.25,537226.36
ORD021238,2026-01-02,Mumbai,Groceries,Rice,22,615938.4,190657.72
ORD021239,2025-01-21,Thiruvananthapuram,Electronics,Camera,20,793352.6,194974.64
ORD021240,2025-01-05,Thiruvananthapuram,Electronics,Laptop,9,816179.49,229757.92
ORD021241,2025-03-25,Vadodara,Groceries,Milk,8,1006301.04,198572.58
ORD021242,2025-01-17,Visakhapatnam,Groceries,Milk,24,1849458.24,207727.87
ORD021243,2025-02-26,Lucknow,Furniture,Dining Table,17,273509.09,54967.48
ORD021244,2026-01-28,Hyderabad,Sports,Cricket Bat,24,2104586.16,397857.82
ORD021245,2025-02-16,Nagpur,Groceries,Milk,22,2834199.72,630443.25
ORD021246,2025-11-30,Nagpur,Sports,Cricket Bat,13,1171442.61,362203.41
ORD021247,2025-12-23,Nagpur,Books,Engineering Book,15,1028524.05,241261.91
ORD021248,2025-01-21,Noida,Groceries,Wheat Flour,20,1023928.2,135191.98
ORD021249,2025-05-25,Goa,Sports,Gym Gloves,4,230421.6,53428.11
ORD021250,2026-01-28,Ludhiana,Furniture,Bed,3,165607.8,27470.28
ORD021251,2025-07-06,Kanpur,Clothing,Jacket,2,167007.7,44140.07
ORD021252,2026-01-28,Kolkata,Groceries,Sugar,2,266718.38,71232.1
ORD021253,2025-07-07,Kolkata,Furniture,Dining Table,7,676418.75,140507.55
ORD021254,2025-11-15,Vadodara,Electronics,Camera,16,1188359.68,392361.31
ORD021255,2025-08-05,Mangalore,Furniture,Sofa,20,2907573.0,512233.71
ORD021256,2026-05-06,Kanpur,Books,Novel,7,718315.71,126516.48
ORD021257,2025-04-04,Surat,Books,Notebook,13,265578.82,74973.11
ORD021258,2025-06-02,Tirupati,Appliances,Microwave,8,391331.28,33850.72
ORD021259,2025-03-14,Nashik,Electronics,Camera,10,461621.7,114831.54
ORD021260,2026-02-05,Hubballi,Groceries,Wheat Flour,20,2102773.4,220345.94
ORD021261,2026-02-15,Coimbatore,Electronics,Laptop,25,2421271.5,480779.54
ORD021262,2026-01-05,Noida,Books,Exam Guide,13,159459.43,55291.64
ORD021263,2025-08-01,Noida,Appliances,Air Conditioner,3,170594.4,28362.6
ORD021264,2026-04-05,Ahmedabad,Groceries,Rice,11,1105236.66,183667.13
ORD021265,2025-10-15,Hyderabad,Beauty,Perfume,19,2403447.37,441065.94
ORD021266,2025-05-10,Vadodara,Electronics,Laptop,2,200529.58,30538.02
ORD021267,2026-03-15,Lucknow,Furniture,Bookshelf,2,226030.5,69416.49
ORD021268,2025-06-02,Vijayawada,Books,Dictionary,12,574970.4,193509.17
ORD021269,2025-02-11,Indore,Appliances,Microwave,13,1690334.49,295754.2
ORD021270,2025-06-29,Visakhapatnam,Sports,Gym Gloves,11,660058.3,112450.31
ORD021271,2026-04-24,Noida,Beauty,Shampoo,15,937485.3,174690.21
ORD021272,2026-02-05,Delhi,Beauty,Face Wash,11,829731.87,271143.36
ORD021273,2025-12-19,Kanpur,Furniture,Chair,21,148766.1,23727.35
ORD021274,2025-08-26,Pune,Beauty,Lipstick,24,2001258.72,527630.69
ORD021275,2025-12-14,Hyderabad,Clothing,Jacket,25,3162909.0,799839.98
ORD021276,2025-07-02,Tirupati,Appliances,Microwave,16,1537527.52,412328.8
ORD021277,2025-01-30,Agra,Furniture,Sofa,21,2123476.74,176647.82
ORD021278,2026-04-23,Nagpur,Groceries,Cooking Oil,16,291054.08,24922.17
ORD021279,2026-02-15,Kochi,Groceries,Sugar,9,1119815.91,298612.39
ORD021280,2026-04-01,Vijayawada,Appliances,Refrigerator,22,3042455.46,295055.32
ORD021281,2025-05-31,Mangalore,Clothing,Kurta,2,182889.34,31255.75
ORD021282,2026-04-12,Noida,Sports,Cricket Bat,1,89359.97,18987.26
ORD021283,2025-04-06,Kolkata,Books,Exam Guide,22,2867124.92,350171.1
ORD021284,2025-05-11,Lucknow,Furniture,Wardrobe,23,2877147.97,572815.42
ORD021285,2025-04-15,Mumbai,Electronics,Smart TV,18,1555663.86,534381.72
ORD021286,2025-04-09,Ludhiana,Furniture,Wardrobe,15,455670.3,50217.63
ORD021287,2025-11-17,Madurai,Clothing,Kurta,12,230079.72,72330.46
ORD021288,2025-11-17,Hyderabad,Books,Novel,24,2180250.96,543156.93
ORD021289,2025-01-28,Gurugram,Groceries,Tea Powder,10,532226.5,52862.4
ORD021290,2025-04-26,Gurugram,Books,Notebook,22,996240.08,114058.08
ORD021291,2025-09-06,Vijayawada,Books,Exam Guide,15,944545.8,197295.94
ORD021292,2026-01-29,Hubballi,Groceries,Wheat Flour,13,1499140.37,174604.07
ORD021293,2025-05-17,Thiruvananthapuram,Clothing,Kurta,8,342746.72,61477.55
ORD021294,2025-09-03,Guwahati,Furniture,Dining Table,6,136324.38,26597.92
ORD021295,2026-01-21,Vijayawada,Furniture,Sofa,11,1087122.3,225651.06
ORD021296,2025-04-27,Nashik,Appliances,Air Conditioner,12,44862.96,8956.83
ORD021297,2025-08-23,Chandigarh,Beauty,Shampoo,18,88149.42,22435.18
ORD021298,2025-10-13,Ahmedabad,Appliances,Air Conditioner,3,16009.2,2355.15
ORD021299,2026-05-02,Tirupati,Electronics,Camera,13,1087374.08,210774.39
ORD021300,2026-03-22,Chennai,Books,Exam Guide,11,728688.4,188575.82
ORD021301,2026-04-17,Guwahati,Groceries,Milk,5,232555.0,58570.11
ORD021302,2026-02-14,Mysuru,Electronics,Laptop,6,726601.68,66358.0
ORD021303,2026-04-20,Hyderabad,Appliances,Microwave,13,1680415.49,565221.48
ORD021304,2025-05-23,Tirupati,Appliances,Microwave,5,345334.75,43549.13
ORD021305,2025-08-29,Nagpur,Beauty,Shampoo,25,2785351.5,673366.1
ORD021306,2025-01-11,Kanpur,Beauty,Moisturizer,24,15913.44,2529.09
ORD021307,2025-11-29,Vijayawada,Electronics,Smart Watch,8,991245.44,167075.5
ORD021308,2025-12-02,Surat,Clothing,Jacket,17,380852.53,130593.26
ORD021309,2026-02-18,Gurugram,Books,Engineering Book,4,463.12,148.89
ORD021310,2026-04-07,Ludhiana,Clothing,Saree,15,671378.55,121483.03
ORD021311,2026-02-04,Surat,Books,Exam Guide,4,279817.56,36217.93
ORD021312,2025-04-12,Hubballi,Furniture,Bookshelf,11,548269.04,83051.33
ORD021313,2025-11-19,Visakhapatnam,Appliances,Microwave,23,568921.1,183084.98
ORD021314,2025-04-08,Vijayawada,Groceries,Wheat Flour,19,2698243.96,911381.13
ORD021315,2025-07-30,Varanasi,Appliances,Refrigerator,10,713336.4,57266.02
ORD021316,2025-08-12,Tirupati,Groceries,Milk,9,727253.64,74306.32
ORD021317,2026-02-03,Delhi,Groceries,Tea Powder,9,34894.08,11970.08
ORD021318,2025-05-20,Ludhiana,Electronics,Smart TV,14,1193300.78,148196.52
ORD021319,2026-01-03,Kolkata,Clothing,Jacket,23,358096.89,39447.32
ORD021320,2025-07-18,Mysuru,Furniture,Bookshelf,6,540771.9,123168.99
ORD021321,2025-01-27,Delhi,Clothing,Jacket,14,993315.4,166589.71
ORD021322,2025-05-11,Vadodara,Groceries,Wheat Flour,14,1412220.04,351142.17
