Product_ID,City,Category,Product_Name,Brand,Seller_Name,Price_INR,Stock_Available,Units_Sold,Customer_Rating
6686,Mangalore,Groceries,Biscuits,Boat,"Thakur, Chauhan and Lanka",149716,243,129,3.8
6687,Mangalore,Groceries,Biscuits,Samsung,"Subramaniam, Halder and Badami",72755,236,40,5.0
6688,Mangalore,Groceries,Biscuits,Bajaj,Tailor-Shankar,113886,385,151,4.9
6689,Mangalore,Groceries,Biscuits,Samsung,Bandi-Ghose,112363,335,228,3.8
6690,Mangalore,Sports,Cricket Bat,Samsung,Buch-Amble,82520,259,92,4.6
6691,Mangalore,Sports,Cricket Bat,Bajaj,Balakrishnan Inc,24443,376,197,4.6
6692,Mangalore,Sports,Cricket Bat,Philips,Ranganathan-Jha,123071,44,19,4.5
6693,Mangalore,Sports,Cricket Bat,Sony,Dalal-Saha,135304,344,118,3.8
6694,Mangalore,Sports,Cricket Bat,Adidas,Biswas-Atwal,125726,213,117,4.2
6695,Mangalore,Sports,Football,Reliance,Ganguly and Sons,127749,416,256,3.6
6696,Mangalore,Sports,Football,Mi,Balakrishnan and Sons,59905,381,39,3.8
6697,Mangalore,Sports,Football,Bajaj,"Chawla, Viswanathan and Taneja",6207,241,206,4.9
6698,Mangalore,Sports,Football,LG,Kanda Group,115522,26,11,4.3
6699,Mangalore,Sports,Football,Nike,Joshi Inc,111285,464,311,5.0
6700,Mangalore,Sports,Badminton Racket,HP,"Batta, Ramaswamy and Bajaj",72501,206,107,4.3
6701,Mangalore,Sports,Badminton Racket,Godrej,"Chad, Bhakta and Raj",94252,242,144,4.0
6702,Mangalore,Sports,Badminton Racket,Reliance,"Sheth, Anand and Sarma",112027,126,65,4.6
6703,Mangalore,Sports,Badminton Racket,HP,Sarkar-Walla,106023,499,242,3.9
6704,Mangalore,Sports,Badminton Racket,Bajaj,"Kanda, Chaudhary and Rao",127529,36,33,4.3
6705,Mangalore,Sports,Gym Gloves,Apple,Dhillon and Sons,139218,481,31,4.2
6706,Mangalore,Sports,Gym Gloves,Godrej,Sarraf Group,98549,322,196,4.9
6707,Mangalore,Sports,Gym Gloves,Philips,"Sibal, Bhakta and Sawhney",84705,488,345,4.1
6708,Mangalore,Sports,Gym Gloves,Philips,Basu-Kapoor,96202,44,28,5.0
6709,Mangalore,Sports,Gym Gloves,Godrej,Karnik PLC,43404,123,8,3.8
6710,Mangalore,Sports,Yoga Mat,Philips,Ramanathan-Vala,91224,371,70,3.5
6711,Mangalore,Sports,Yoga Mat,Dell,"Sheth, Sood and Zacharia",124226,145,90,4.8
6712,Mangalore,Sports,Yoga Mat,Boat,Maharaj Group,57806,421,234,4.3
6713,Mangalore,Sports,Yoga Mat,Dell,Reddy-Vora,858,264,37,4.1
6714,Mangalore,Sports,Yoga Mat,Nike,Raman-Doshi,34983,268,36,4.9
6715,Mangalore,Sports,Cycling Helmet,Bajaj,"Mallick, Rajagopalan and Shetty",56761,282,214,3.7
6716,Mangalore,Sports,Cycling Helmet,Godrej,"Bains, Krishnan and Mall",10524,317,149,4.8
6717,Mangalore,Sports,Cycling Helmet,Prestige,Gandhi-Malhotra,51117,180,73,4.0
6718,Mangalore,Sports,Cycling Helmet,Apple,"Sandhu, Deep and Dubey",93106,465,321,4.5
6719,Mangalore,Sports,Cycling Helmet,Nike,Buch Group,8395,391,312,4.6
6720,Mangalore,Beauty,Face Wash,Ikea,Deo Inc,40493,323,43,3.6
6721,Mangalore,Beauty,Face Wash,Godrej,"Dara, Ramesh and Khurana",58492,81,29,4.7
6722,Mangalore,Beauty,Face Wash,Samsung,"Verma, Karan and Khare",61241,344,27,4.9
6723,Mangalore,Beauty,Face Wash,Dell,Keer PLC,36429,59,40,4.0
6724,Mangalore,Beauty,Face Wash,Tata,Lata-Bakshi,46396,94,90,4.0
6725,Mangalore,Beauty,Lipstick,Puma,Basu Ltd,114577,190,16,4.9
6726,Mangalore,Beauty,Lipstick,Philips,Bhat-Singh,90159,345,51,4.6
6727,Mangalore,Beauty,Lipstick,Godrej,Tailor Ltd,78510,145,95,4.1
6728,Mangalore,Beauty,Lipstick,Boat,Lal PLC,115853,445,29,4.3
6729,Mangalore,Beauty,Lipstick,Apple,Khanna Group,87195,156,123,3.9
6730,Mangalore,Beauty,Perfume,Bajaj,Seth-Jain,30713,90,71,3.8
6731,Mangalore,Beauty,Perfume,Nike,Ratta LLC,92179,362,42,4.5
6732,Mangalore,Beauty,Perfume,LG,Sengupta-Dass,88884,277,219,3.7
6733,Mangalore,Beauty,Perfume,Mi,Jaggi and Sons,124607,126,65,4.5
6734,Mangalore,Beauty,Perfume,Mi,"Bhasin, Majumdar and Jaggi",80145,74,19,4.2
6735,Mangalore,Beauty,Shampoo,Bajaj,Hayer-Sood,33079,302,98,4.0
6736,Mangalore,Beauty,Shampoo,Sony,Arora-Madan,62497,138,21,4.5
6737,Mangalore,Beauty,Shampoo,Adidas,Sengupta Inc,60776,167,160,3.6
6738,Mangalore,Beauty,Shampoo,Samsung,Keer-Dewan,44024,411,349,3.8
6739,Mangalore,Beauty,Shampoo,Apple,Dubey-Kamdar,66721,448,406,4.5
6740,Mangalore,Beauty,Body Lotion,Nike,Varma Inc,141140,144,40,4.6
6741,Mangalore,Beauty,Body Lotion,Tata,Lall-Borah,140128,265,111,3.7
6742,Mangalore,Beauty,Body Lotion,Sony,"Mander, Sama and Deshpande",64298,54,38,4.6
6743,Mangalore,Beauty,Body Lotion,Godrej,Mani-Sengupta,28034,421,332,3.8
6744,Mangalore,Beauty,Body Lotion,LG,Walla Group,50269,70,44,3.6
6745,Mangalore,Beauty,Hair Dryer,Adidas,Ramanathan PLC,35322,378,313,3.6
6746,Mangalore,Beauty,Hair Dryer,Prestige,Sem-Baral,68230,296,3,3.9
6747,Mangalore,Beauty,Hair Dryer,Sony,"Kibe, Kumer and Shetty",113177,449,137,4.8
6748,Mangalore,Beauty,Hair Dryer,Dell,Kakar Inc,129176,370,314,4.8
6749,Mangalore,Beauty,Hair Dryer,Lenovo,"Savant, Wali and Sura",46986,149,123,4.0
6750,Noida,Electronics,Smartphone,Bajaj,"Mahal, Sehgal and Agarwal",29294,227,60,4.6
6751,Noida,Electronics,Smartphone,Dell,"Vaidya, Ganesan and Bhakta",148481,354,214,3.8
6752,Noida,Electronics,Smartphone,Godrej,Hegde-Babu,23151,339,4,5.0
6753,Noida,Electronics,Smartphone,Apple,"Jha, Doctor and Anne",34306,126,77,4.3
6754,Noida,Electronics,Smartphone,Samsung,Sha-Ganguly,46514,226,163,4.7
6755,Noida,Electronics,Laptop,Dell,Behl and Sons,14648,334,332,4.0
6756,Noida,Electronics,Laptop,Ikea,"Banik, Kibe and Venkataraman",99005,487,108,3.7
6757,Noida,Electronics,Laptop,Adidas,"Bhavsar, Yadav and Chanda",83302,95,20,3.7
6758,Noida,Electronics,Laptop,Apple,Basak LLC,19032,486,107,4.7
6759,Noida,Electronics,Laptop,HP,Mallick and Sons,20809,409,238,4.2
6760,Noida,Electronics,Smart TV,HP,Yadav Inc,48637,404,320,3.5
6761,Noida,Electronics,Smart TV,Samsung,"Sandal, Mann and Vyas",15180,185,148,4.8
6762,Noida,Electronics,Smart TV,LG,"Buch, Bains and Kulkarni",33488,426,378,4.0
6763,Noida,Electronics,Smart TV,Adidas,Choudhury PLC,51912,210,62,4.0
6764,Noida,Electronics,Smart TV,Adidas,Date Group,39480,32,21,3.5
6765,Noida,Electronics,Bluetooth Speaker,Ikea,"Madan, Sankar and Dutt",139479,402,53,4.5
6766,Noida,Electronics,Bluetooth Speaker,Prestige,"Varty, Mani and Rana",37542,476,130,4.7
6767,Noida,Electronics,Bluetooth Speaker,Philips,Borde-Reddy,21514,102,17,3.9
6768,Noida,Electronics,Bluetooth Speaker,Philips,"Aggarwal, Bhalla and Mammen",93751,30,28,3.5
6769,Noida,Electronics,Bluetooth Speaker,Tata,Dora PLC,63359,29,22,4.4
6770,Noida,Electronics,Tablet,Tata,Sarkar-Mangal,123669,414,285,5.0
6771,Noida,Electronics,Tablet,Lenovo,"Shanker, Kapadia and Mallick",6805,241,6,3.7
6772,Noida,Electronics,Tablet,Dell,Kumar Ltd,147075,122,81,4.5
6773,Noida,Electronics,Tablet,Godrej,Sarna-Aurora,63358,60,7,4.1
6774,Noida,Electronics,Tablet,Philips,Shan-Kaul,120418,151,124,4.6
6775,Noida,Electronics,Gaming Console,Lenovo,"Rau, Bhandari and Dewan",130159,13,11,4.0
6776,Noida,Electronics,Gaming Console,Sony,Vohra LLC,110367,146,4,4.9
6777,Noida,Electronics,Gaming Console,Reliance,Krishnan-Gour,26150,280,155,4.4
6778,Noida,Electronics,Gaming Console,Boat,"Jani, Dar and Lata",65802,329,270,4.2
6779,Noida,Electronics,Gaming Console,Adidas,Aurora-Bhalla,91435,71,52,4.8
6780,Noida,Electronics,Smart Watch,Lenovo,Sarkar-Madan,130867,99,44,3.9
6781,Noida,Electronics,Smart Watch,Bajaj,Karan Inc,44852,495,292,4.7
6782,Noida,Electronics,Smart Watch,LG,"Khare, Rege and Dewan",91963,140,54,3.6
6783,Noida,Electronics,Smart Watch,Philips,Goyal LLC,5347,145,107,4.4
6784,Noida,Electronics,Smart Watch,LG,Bakshi-D’Alia,142220,446,62,4.0
6785,Noida,Electronics,Headphones,Mi,"Bir, Kar and Kurian",100812,163,99,4.0
6786,Noida,Electronics,Headphones,Philips,"Sankaran, Hayer and Das",110939,158,108,4.5
6787,Noida,Electronics,Headphones,Lenovo,Bahl and Sons,145529,278,203,4.8
6788,Noida,Electronics,Headphones,Sony,Chauhan-Sidhu,68959,121,72,3.6
6789,Noida,Electronics,Headphones,Philips,"Anne, Soman and Dani",84881,229,77,4.8
6790,Noida,Furniture,Sofa,HP,Suresh Group,8930,491,85,4.9
6791,Noida,Furniture,Sofa,Apple,Dayal-Rau,75647,338,158,4.2
6792,Noida,Furniture,Sofa,HP,"Singh, Dave and Manda",140792,447,163,3.5
6793,Noida,Furniture,Sofa,Boat,"Ghosh, Roy and Bakshi",41773,96,27,3.9
6794,Noida,Furniture,Sofa,Sony,Dalal-Gour,101277,352,200,4.4
6795,Noida,Furniture,Dining Table,Sony,Wadhwa Inc,66386,203,134,3.7
6796,Noida,Furniture,Dining Table,Lenovo,Madan-Bhavsar,6093,52,17,4.9
6797,Noida,Furniture,Dining Table,Mi,Keer PLC,47183,175,2,4.6
6798,Noida,Furniture,Dining Table,Prestige,Dara-Madan,57271,331,137,4.9
6799,Noida,Furniture,Dining Table,Boat,"Banik, Tara and Dar",50415,146,118,3.5
6800,Noida,Furniture,Office Chair,Adidas,"Singh, Deshmukh and Chaudhari",131105,264,109,3.8
6801,Noida,Furniture,Office Chair,Samsung,"Badal, Mann and Issac",29518,383,96,4.0
6802,Noida,Furniture,Office Chair,Prestige,Khurana Group,123464,148,13,3.7
6803,Noida,Furniture,Office Chair,Ikea,"Maharaj, Sharaf and Kurian",28640,286,27,4.4
6804,Noida,Furniture,Office Chair,Tata,Sidhu LLC,112528,229,22,4.7
6805,Noida,Furniture,Bed,Tata,Loyal-Soman,143402,156,78,4.4
6806,Noida,Furniture,Bed,Adidas,"Ramakrishnan, Toor and Konda",14744,228,158,4.5
6807,Noida,Furniture,Bed,Nike,Chhabra-Choudhry,126113,406,338,4.2
6808,Noida,Furniture,Bed,Philips,"Chad, Ranganathan and Dada",129637,229,204,4.4
6809,Noida,Furniture,Bed,Ikea,Bir and Sons,117065,168,5,3.6
6810,Noida,Furniture,Wardrobe,LG,"Sami, Chhabra and Tandon",33574,292,113,4.9
6811,Noida,Furniture,Wardrobe,Mi,Rout and Sons,91052,165,149,3.6
6812,Noida,Furniture,Wardrobe,Puma,Kothari-Choudhary,106994,404,158,4.0
6813,Noida,Furniture,Wardrobe,HP,"Barman, Seshadri and Dey",113482,298,4,3.7
6814,Noida,Furniture,Wardrobe,Ikea,"Taneja, Contractor and Kapur",68087,494,28,4.7
6815,Noida,Furniture,Bookshelf,Adidas,"Wason, Mammen and Savant",20139,75,48,4.8
6816,Noida,Furniture,Bookshelf,LG,Kale-Khurana,135989,382,94,4.4
6817,Noida,Furniture,Bookshelf,LG,"Buch, Golla and Srinivasan",1627,58,5,4.8
6818,Noida,Furniture,Bookshelf,Sony,"Andra, Dasgupta and Anne",136680,467,304,4.4
6819,Noida,Furniture,Bookshelf,Adidas,Korpal Ltd,34438,271,108,4.7
6820,Noida,Furniture,Coffee Table,Boat,"Kashyap, Samra and Sur",79286,247,67,4.7
6821,Noida,Furniture,Coffee Table,Nike,Deol Inc,83787,90,83,3.9
6822,Noida,Furniture,Coffee Table,Tata,Doshi Inc,46389,369,268,3.8
6823,Noida,Furniture,Coffee Table,Sony,De PLC,71534,429,23,3.6
6824,Noida,Furniture,Coffee Table,Ikea,Lalla Group,91613,493,393,4.4
6825,Noida,Furniture,TV Unit,Adidas,Chadha-Garde,101435,76,51,4.0
6826,Noida,Furniture,TV Unit,Adidas,Sawhney-Doctor,149207,119,96,3.7
6827,Noida,Furniture,TV Unit,Samsung,Chokshi-Dalal,147925,184,116,5.0
6828,Noida,Furniture,TV Unit,Reliance,Sarma-Cherian,7031,260,231,3.7
6829,Noida,Furniture,TV Unit,Boat,Chandra-Garde,62685,112,112,3.8
6830,Noida,Fashion,T-Shirt,Tata,Bumb-Rao,80106,459,441,4.2
6831,Noida,Fashion,T-Shirt,Godrej,Bhatia Group,45650,381,177,4.1
6832,Noida,Fashion,T-Shirt,Dell,"Sood, Dara and Kaul",85710,357,19,4.4
6833,Noida,Fashion,T-Shirt,Lenovo,Doshi and Sons,118666,359,21,4.1
6834,Noida,Fashion,T-Shirt,Reliance,Iyer PLC,124784,99,95,4.8
6835,Noida,Fashion,Jeans,Prestige,Deshmukh-Sharma,55971,41,10,4.5
6836,Noida,Fashion,Jeans,Reliance,"Balakrishnan, Raj and Mander",5266,123,5,3.6
6837,Noida,Fashion,Jeans,LG,Dugal PLC,600,257,213,5.0
6838,Noida,Fashion,Jeans,Godrej,Ghose and Sons,56117,478,297,3.8
6839,Noida,Fashion,Jeans,Bajaj,"Buch, Kalita and Bhakta",46321,477,468,4.3
6840,Noida,Fashion,Kurti,Reliance,Bora PLC,56746,401,106,3.8
6841,Noida,Fashion,Kurti,Bajaj,Sant LLC,96119,69,47,3.5
6842,Noida,Fashion,Kurti,Nike,Suri-Tiwari,101530,498,496,4.0
6843,Noida,Fashion,Kurti,Tata,Boase Ltd,53945,18,18,4.3
6844,Noida,Fashion,Kurti,Prestige,Char-Lata,9544,42,10,4.9
6845,Noida,Fashion,Sneakers,Puma,"Dass, Sachar and Chowdhury",48363,51,8,4.1
6846,Noida,Fashion,Sneakers,Puma,Bora-Gera,118034,315,280,4.7
6847,Noida,Fashion,Sneakers,LG,Sarin PLC,65103,144,29,3.5
6848,Noida,Fashion,Sneakers,Philips,"Bawa, Borah and Lal",62976,20,19,4.3
6849,Noida,Fashion,Sneakers,Prestige,Bhavsar Inc,5825,312,185,4.8
6850,Noida,Fashion,Jacket,Samsung,Bhasin-Ravel,145267,161,10,4.5
6851,Noida,Fashion,Jacket,Philips,Basu-Thaman,75317,249,11,4.7
6852,Noida,Fashion,Jacket,Apple,Baria Group,128504,161,36,3.8
6853,Noida,Fashion,Jacket,Samsung,Mandal-Kala,124882,449,218,4.8
6854,Noida,Fashion,Jacket,Mi,Thaman-Agarwal,82063,369,314,4.0
6855,Noida,Fashion,Watch,Prestige,"Rattan, Sabharwal and Trivedi",90795,344,147,4.0
6856,Noida,Fashion,Watch,HP,Yadav Group,36314,180,165,3.7
6857,Noida,Fashion,Watch,Boat,Chakraborty-Aggarwal,9279,175,4,4.7
6858,Noida,Fashion,Watch,Godrej,"Sahni, Vohra and Soman",95373,162,16,4.9
6859,Noida,Fashion,Watch,Philips,Chauhan and Sons,68547,368,291,3.9
6860,Noida,Fashion,Handbag,LG,Rau Group,123060,290,151,4.4
6861,Noida,Fashion,Handbag,Ikea,Majumdar Group,61893,128,49,4.9
6862,Noida,Fashion,Handbag,Puma,Kapur-Sampath,4746,453,419,4.7
6863,Noida,Fashion,Handbag,Puma,Khanna-Magar,144959,449,16,4.0
6864,Noida,Fashion,Handbag,Lenovo,Suresh PLC,115238,142,102,4.5
6865,Noida,Fashion,Sunglasses,Tata,"Mallick, Sen and Kota",31910,304,111,4.6
6866,Noida,Fashion,Sunglasses,Sony,Bhat-Salvi,113770,417,100,3.8
6867,Noida,Fashion,Sunglasses,LG,Batta-Choudhry,52125,205,37,4.2
6868,Noida,Fashion,Sunglasses,Puma,Chadha-Ramesh,68678,485,10,4.9
6869,Noida,Fashion,Sunglasses,Philips,Vyas LLC,139881,482,23,4.4
6870,Noida,Home Appliances,Refrigerator,Ikea,"Rout, Mall and Khanna",141142,145,128,4.3
6871,Noida,Home Appliances,Refrigerator,Bajaj,Mammen-Loyal,47506,422,47,4.5
6872,Noida,Home Appliances,Refrigerator,Philips,"Dewan, Deshpande and Mahal",54610,197,107,4.4
6873,Noida,Home Appliances,Refrigerator,Tata,Sen-Kannan,29723,389,219,3.9
6874,Noida,Home Appliances,Refrigerator,Ikea,Kapadia LLC,118319,310,238,4.4
6875,Noida,Home Appliances,Washing Machine,HP,Bassi Inc,108704,354,261,4.2
6876,Noida,Home Appliances,Washing Machine,Prestige,"Badal, Loke and Brar",124930,298,254,4.9
6877,Noida,Home Appliances,Washing Machine,Reliance,Bajwa LLC,47300,428,319,3.6
6878,Noida,Home Appliances,Washing Machine,Mi,Krish and Sons,91035,372,133,4.3
6879,Noida,Home Appliances,Washing Machine,Boat,"Kumar, Varghese and Goda",147674,50,17,4.5
6880,Noida,Home Appliances,Microwave,Lenovo,Ahuja-Tank,33893,190,25,4.7
6881,Noida,Home Appliances,Microwave,Dell,"Walia, Bajaj and Khosla",58466,432,173,4.0
6882,Noida,Home Appliances,Microwave,Reliance,Anne Ltd,148081,200,7,3.9
6883,Noida,Home Appliances,Microwave,Philips,Koshy Inc,46450,229,144,3.5
6884,Noida,Home Appliances,Microwave,Mi,D’Alia-Baria,103139,56,40,3.8
6885,Noida,Home Appliances,Air Conditioner,Boat,"Kaul, Yogi and Bajaj",8186,68,42,4.1
6886,Noida,Home Appliances,Air Conditioner,Boat,Mannan-Khurana,38817,213,101,4.4
6887,Noida,Home Appliances,Air Conditioner,Philips,Ramaswamy-Sura,35856,53,45,4.1
6888,Noida,Home Appliances,Air Conditioner,Reliance,Sabharwal-Jain,68621,449,291,3.5
6889,Noida,Home Appliances,Air Conditioner,LG,Randhawa PLC,8537,376,184,3.9
6890,Noida,Home Appliances,Mixer Grinder,Sony,"Saran, Boase and Bandi",72789,434,43,3.5
6891,Noida,Home Appliances,Mixer Grinder,Tata,Rajan-Vaidya,1478,320,254,4.6
6892,Noida,Home Appliances,Mixer Grinder,Godrej,Sekhon and Sons,75558,89,50,5.0
6893,Noida,Home Appliances,Mixer Grinder,Reliance,Sami Group,100158,414,144,4.7
6894,Noida,Home Appliances,Mixer Grinder,Adidas,Shroff Ltd,31544,131,21,4.0
6895,Noida,Home Appliances,Vacuum Cleaner,Mi,Shukla Inc,82929,218,144,4.0
6896,Noida,Home Appliances,Vacuum Cleaner,Apple,"Loke, Vora and Kashyap",108176,105,81,4.4
6897,Noida,Home Appliances,Vacuum Cleaner,LG,"Krishnamurthy, Kapur and Comar",2674,186,172,3.6
6898,Noida,Home Appliances,Vacuum Cleaner,Adidas,Arora-Ravi,40425,143,134,4.3
6899,Noida,Home Appliances,Vacuum Cleaner,Boat,"Varghese, Wagle and Bali",121638,147,141,4.1
6900,Noida,Home Appliances,Water Purifier,Ikea,Chaudhry Group,19360,389,38,4.4
6901,Noida,Home Appliances,Water Purifier,Mi,"Rana, Walia and Date",73040,221,156,4.4
6902,Noida,Home Appliances,Water Purifier,Tata,Agate PLC,37366,210,77,4.3
6903,Noida,Home Appliances,Water Purifier,Apple,"Lata, Lala and Loke",80193,75,66,4.1
6904,Noida,Home Appliances,Water Purifier,Lenovo,"Kulkarni, Tak and Sarkar",19275,92,26,4.1
6905,Noida,Groceries,Rice,Bajaj,Deo-Kohli,50136,379,295,4.1
6906,Noida,Groceries,Rice,Reliance,Chopra-Chacko,17969,275,161,3.9
6907,Noida,Groceries,Rice,Philips,"Mammen, Gokhale and Kanda",39781,452,180,4.3
6908,Noida,Groceries,Rice,Bajaj,"Dhingra, Suri and Bail",83038,425,121,4.8
6909,Noida,Groceries,Rice,Samsung,"Jha, Sangha and Zachariah",146846,123,39,3.9
6910,Noida,Groceries,Wheat Flour,Reliance,Chauhan-Vig,72803,251,251,4.4
6911,Noida,Groceries,Wheat Flour,Dell,Toor Group,96476,443,189,4.8
6912,Noida,Groceries,Wheat Flour,Samsung,Batra-Singh,130642,342,319,4.6
6913,Noida,Groceries,Wheat Flour,Nike,Dhar Group,104252,20,4,4.1
6914,Noida,Groceries,Wheat Flour,Ikea,Kunda-Ravi,51457,400,309,4.2
6915,Noida,Groceries,Cooking Oil,Boat,Baria Group,76058,287,244,4.9
6916,Noida,Groceries,Cooking Oil,Samsung,"Kanda, Sarna and Karnik",4205,25,20,4.1
6917,Noida,Groceries,Cooking Oil,Apple,Biswas-Bava,142458,163,113,3.7
6918,Noida,Groceries,Cooking Oil,Mi,Bassi-Rastogi,107087,342,225,4.0
6919,Noida,Groceries,Cooking Oil,Sony,"Kant, Karpe and Raj",31319,217,208,4.9
6920,Noida,Groceries,Sugar,LG,"Kala, Warrior and Johal",126179,114,99,4.0
6921,Noida,Groceries,Sugar,Samsung,Bhasin-Sami,1082,462,124,4.9
6922,Noida,Groceries,Sugar,Ikea,"Sarna, Bakshi and Sur",11981,45,31,4.4
6923,Noida,Groceries,Sugar,Lenovo,"Madan, Sabharwal and Srinivasan",119951,184,131,4.1
6924,Noida,Groceries,Sugar,LG,Boase-Malhotra,111890,163,97,4.0
6925,Noida,Groceries,Tea Powder,Mi,Bobal Ltd,134148,226,1,4.4
6926,Noida,Groceries,Tea Powder,Godrej,Kapadia-Sahni,109576,436,279,4.9
6927,Noida,Groceries,Tea Powder,Boat,Kuruvilla-Jain,28270,292,176,3.5
6928,Noida,Groceries,Tea Powder,Prestige,Sachdev-Rau,133698,440,53,4.7
6929,Noida,Groceries,Tea Powder,LG,Kakar-Chadha,40650,17,1,4.7
6930,Noida,Groceries,Milk,Puma,"Bhalla, Sur and Savant",39405,421,209,4.3
6931,Noida,Groceries,Milk,Lenovo,"Rajagopalan, Amble and Ganesan",59939,401,21,4.6
6932,Noida,Groceries,Milk,Prestige,Suri-Ben,10371,311,257,4.6
6933,Noida,Groceries,Milk,Nike,Apte-Din,78692,125,19,4.6
6934,Noida,Groceries,Milk,Reliance,Mangat-Yogi,146043,44,31,3.7
6935,Noida,Groceries,Biscuits,Bajaj,"Sandal, Brahmbhatt and Dewan",26651,26,18,4.1
6936,Noida,Groceries,Biscuits,LG,Bajaj-Dhar,35210,336,88,4.1
6937,Noida,Groceries,Biscuits,Sony,Kata and Sons,99183,31,31,4.3
6938,Noida,Groceries,Biscuits,Philips,Chaudhuri-Gour,130320,470,302,3.7
6939,Noida,Groceries,Biscuits,Sony,Sen-Kanda,79873,430,110,4.3
6940,Noida,Sports,Cricket Bat,Philips,"Chad, Apte and Luthra",43695,197,57,3.6
6941,Noida,Sports,Cricket Bat,Adidas,Sarna Ltd,17883,477,76,3.8
6942,Noida,Sports,Cricket Bat,HP,"Contractor, Kuruvilla and Gera",40298,439,4,3.6
6943,Noida,Sports,Cricket Bat,Mi,Sodhi PLC,73841,326,323,4.5
6944,Noida,Sports,Cricket Bat,Philips,"Baria, Vasa and Sankaran",133284,88,23,4.3
6945,Noida,Sports,Football,Prestige,"Ganesh, Reddy and Lal",23197,345,237,4.3
6946,Noida,Sports,Football,Apple,"Roy, Sarkar and Chand",2240,74,16,4.3
6947,Noida,Sports,Football,LG,Sangha-Dixit,28968,46,30,4.1
6948,Noida,Sports,Football,Dell,Anne-Maharaj,31887,254,192,4.3
6949,Noida,Sports,Football,Samsung,Ratta-Sha,98823,126,13,3.8
6950,Noida,Sports,Badminton Racket,LG,Dutta-Chanda,90636,386,327,4.9
6951,Noida,Sports,Badminton Racket,HP,Bumb-Mane,58613,231,41,3.6
6952,Noida,Sports,Badminton Racket,Tata,"Khosla, Raj and Dani",42531,228,92,3.8
6953,Noida,Sports,Badminton Racket,Reliance,"Thakur, Sanghvi and Balakrishnan",89633,46,10,4.5
6954,Noida,Sports,Badminton Racket,Lenovo,"Gade, Krishna and Zachariah",65737,125,65,3.7
6955,Noida,Sports,Gym Gloves,HP,Kulkarni-Goyal,91930,187,21,4.6
6956,Noida,Sports,Gym Gloves,Reliance,Badal-Tailor,130721,80,8,3.8
6957,Noida,Sports,Gym Gloves,Reliance,Divan Inc,117510,453,132,4.7
6958,Noida,Sports,Gym Gloves,Lenovo,Balakrishnan-Arora,26748,487,365,4.2
6959,Noida,Sports,Gym Gloves,Godrej,Dhillon Inc,9626,305,192,4.1
6960,Noida,Sports,Yoga Mat,Dell,Magar-Kadakia,3782,144,144,4.6
6961,Noida,Sports,Yoga Mat,Lenovo,Tella and Sons,83664,335,126,4.5
6962,Noida,Sports,Yoga Mat,Philips,Malhotra-Dasgupta,19866,240,170,4.0
6963,Noida,Sports,Yoga Mat,Adidas,Bumb Inc,32295,371,312,3.6
6964,Noida,Sports,Yoga Mat,Philips,Lad and Sons,146529,134,73,4.8
6965,Noida,Sports,Cycling Helmet,Philips,Warrior-Chada,96007,36,12,4.7
6966,Noida,Sports,Cycling Helmet,Apple,Joshi-Sawhney,141041,328,322,5.0
6967,Noida,Sports,Cycling Helmet,Reliance,Ramesh-Divan,105750,383,35,4.5
6968,Noida,Sports,Cycling Helmet,Boat,Bir Group,129239,13,7,3.6
6969,Noida,Sports,Cycling Helmet,Apple,"Bava, Choudhury and Sagar",132319,98,56,4.6
6970,Noida,Beauty,Face Wash,Bajaj,Kalita PLC,12809,403,124,4.0
6971,Noida,Beauty,Face Wash,Tata,Goda-Chokshi,6370,497,157,4.5
6972,Noida,Beauty,Face Wash,Dell,Kant-Ray,82885,132,131,3.9
6973,Noida,Beauty,Face Wash,Godrej,"Bhargava, Bedi and Warrior",9878,250,114,4.4
6974,Noida,Beauty,Face Wash,Nike,Arora-Bassi,119827,13,10,4.2
6975,Noida,Beauty,Lipstick,Lenovo,Gandhi and Sons,75666,287,18,4.0
6976,Noida,Beauty,Lipstick,Puma,"Maharaj, Talwar and Sarkar",135068,23,8,4.7
6977,Noida,Beauty,Lipstick,Dell,Rout-Babu,86498,444,130,4.2
6978,Noida,Beauty,Lipstick,Adidas,"Sidhu, Warrior and Sandal",7908,130,27,4.9
6979,Noida,Beauty,Lipstick,Ikea,"Upadhyay, Zachariah and Tank",73625,197,194,4.2
6980,Noida,Beauty,Perfume,Mi,Dutta-Bora,1882,367,154,4.3
6981,Noida,Beauty,Perfume,LG,Dhaliwal PLC,106220,111,50,3.8
6982,Noida,Beauty,Perfume,Philips,"Dhar, Bir and Kannan",69790,52,4,4.3
6983,Noida,Beauty,Perfume,Philips,Bedi-Butala,12263,132,76,4.0
6984,Noida,Beauty,Perfume,Nike,Batta-Bansal,149232,303,112,4.3
6985,Noida,Beauty,Shampoo,HP,"Dyal, Anne and Dhar",94055,204,76,4.7
6986,Noida,Beauty,Shampoo,Ikea,Dass Ltd,99436,103,45,4.8
6987,Noida,Beauty,Shampoo,Adidas,Hans-Banerjee,49601,282,151,3.9
6988,Noida,Beauty,Shampoo,Mi,Edwin-Mangal,13223,336,320,4.3
6989,Noida,Beauty,Shampoo,Reliance,Rau-Sawhney,131279,172,12,4.7
6990,Noida,Beauty,Body Lotion,Sony,"Sibal, Bumb and Saha",7293,413,83,3.6
